url,issue_type,suggested_action,target_url
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/veal-patties-800g-frozen-automatic-247/?category_id=125471,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/veal-patties-800g-frozen-automatic-247/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/veal-patties-800g-frozen-automatic-247/
https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-peel-34cm/?sort=price&order=DESC,parameters,Noindex,https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-peel-34cm/
https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-peel-34cm/?sort=price&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-peel-34cm/,https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-peel-34cm/
https://compassgrill.co.il/טנדיר-טנדור-כלי-בישול-וצליה-בחרס/persian/,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/טנדיר-טנדור-כלי-בישול-וצליה-בחרס/persian/,https://compassgrill.co.il/טנדיר-טנדור-כלי-בישול-וצליה-בחרס/persian/
https://compassgrill.co.il/eitan-meat-2/poultry-3/frozen-chicken-shawarma-1kg/?sort=rating&order=ASC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/poultry-3/frozen-chicken-shawarma-1kg/
https://compassgrill.co.il/eitan-meat-2/poultry-3/frozen-chicken-shawarma-1kg/?sort=rating&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/poultry-3/frozen-chicken-shawarma-1kg/,https://compassgrill.co.il/eitan-meat-2/poultry-3/frozen-chicken-shawarma-1kg/
https://compassgrill.co.il/gas-grills/גריל-גז-3-מבערים/addizio-גריל-גז-3-מבערים/?category_id=108375&sort=rating&order=DESC,parameters,Noindex,https://compassgrill.co.il/gas-grills/גריל-גז-3-מבערים/addizio-גריל-גז-3-מבערים/
https://compassgrill.co.il/gas-grills/גריל-גז-3-מבערים/addizio-גריל-גז-3-מבערים/?category_id=108375&sort=rating&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/gas-grills/גריל-גז-3-מבערים/addizio-גריל-גז-3-מבערים/,https://compassgrill.co.il/gas-grills/גריל-גז-3-מבערים/addizio-גריל-גז-3-מבערים/
https://compassgrill.co.il/sous-vide/sous-vide-ball-set/?sort=pd.name&order=DESC,parameters,Noindex,https://compassgrill.co.il/sous-vide/sous-vide-ball-set/
https://compassgrill.co.il/sous-vide/sous-vide-ball-set/?sort=pd.name&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/sous-vide/sous-vide-ball-set/,https://compassgrill.co.il/sous-vide/sous-vide-ball-set/
https://compassgrill.co.il/smoker-tandoor/מנגל-פחמים-ומנגל-לשיפודים/charcoal-grill-with-legs-for-8-skewers-foldable-with-bag/?category_id=36001&sort=rating&order=ASC,parameters,Noindex,https://compassgrill.co.il/smoker-tandoor/מנגל-פחמים-ומנגל-לשיפודים/charcoal-grill-with-legs-for-8-skewers-foldable-with-bag/
https://compassgrill.co.il/smoker-tandoor/מנגל-פחמים-ומנגל-לשיפודים/charcoal-grill-with-legs-for-8-skewers-foldable-with-bag/?category_id=36001&sort=rating&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/smoker-tandoor/מנגל-פחמים-ומנגל-לשיפודים/charcoal-grill-with-legs-for-8-skewers-foldable-with-bag/,https://compassgrill.co.il/smoker-tandoor/מנגל-פחמים-ומנגל-לשיפודים/charcoal-grill-with-legs-for-8-skewers-foldable-with-bag/
https://compassgrill.co.il/tandoor-products-and-accessories/mineral-firebrick-for-pizza/?category_id=35145&sort=pd.name&order=DESC,parameters,Noindex,https://compassgrill.co.il/tandoor-products-and-accessories/mineral-firebrick-for-pizza/
https://compassgrill.co.il/tandoor-products-and-accessories/mineral-firebrick-for-pizza/?category_id=35145&sort=pd.name&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/tandoor-products-and-accessories/mineral-firebrick-for-pizza/,https://compassgrill.co.il/tandoor-products-and-accessories/mineral-firebrick-for-pizza/
https://compassgrill.co.il/brand/אביגיל/,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/brand/אביגיל/,https://compassgrill.co.il/brand/אביגיל/
https://compassgrill.co.il/skome-woods/apricot-wood-smoking-chips/,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/skome-woods/apricot-wood-smoking-chips/,https://compassgrill.co.il/skome-woods/apricot-wood-smoking-chips/
https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-round-peel/?category_id=35145&sort=rating&order=DESC,parameters,Noindex,https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-round-peel/
https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-round-peel/?category_id=35145&sort=rating&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-round-peel/,https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-round-peel/
https://compassgrill.co.il/tandoor-products-and-accessories/brass-brush-for-pizza-oven/?category_id=35145&sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/tandoor-products-and-accessories/brass-brush-for-pizza-oven/
https://compassgrill.co.il/tandoor-products-and-accessories/brass-brush-for-pizza-oven/?category_id=35145&sort=p.model&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/tandoor-products-and-accessories/brass-brush-for-pizza-oven/,https://compassgrill.co.il/tandoor-products-and-accessories/brass-brush-for-pizza-oven/
https://compassgrill.co.il/tandoor-products-and-accessories/cozzepro17/?sort=rating&order=ASC,parameters,Noindex,https://compassgrill.co.il/tandoor-products-and-accessories/cozzepro17/
https://compassgrill.co.il/tandoor-products-and-accessories/cozzepro17/?sort=rating&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/tandoor-products-and-accessories/cozzepro17/,https://compassgrill.co.il/tandoor-products-and-accessories/cozzepro17/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/iraqi-meatballs-800g-frozen-automatic-247/?sort=price&order=ASC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/iraqi-meatballs-800g-frozen-automatic-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/iraqi-meatballs-800g-frozen-automatic-247/?sort=price&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/iraqi-meatballs-800g-frozen-automatic-247/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/iraqi-meatballs-800g-frozen-automatic-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-chicken-wings-frozen-automatic-meat-247/?category_id=125471&sort=price&order=DESC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-chicken-wings-frozen-automatic-meat-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-chicken-wings-frozen-automatic-meat-247/?category_id=125471&sort=price&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-chicken-wings-frozen-automatic-meat-247/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-chicken-wings-frozen-automatic-meat-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/kebab-cinnamon-stick-600g-frozen-automatic-meat-247/?category_id=125471&sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/kebab-cinnamon-stick-600g-frozen-automatic-meat-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/kebab-cinnamon-stick-600g-frozen-automatic-meat-247/?category_id=125471&sort=p.model&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/kebab-cinnamon-stick-600g-frozen-automatic-meat-247/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/kebab-cinnamon-stick-600g-frozen-automatic-meat-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/romanian-kebab-homemade-650g-frozen-automatic-meat-247/?sort=price&order=ASC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/romanian-kebab-homemade-650g-frozen-automatic-meat-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/romanian-kebab-homemade-650g-frozen-automatic-meat-247/?sort=price&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/romanian-kebab-homemade-650g-frozen-automatic-meat-247/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/romanian-kebab-homemade-650g-frozen-automatic-meat-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/veal-patties-800g-frozen-automatic-247/?category_id=125471&sort=price&order=DESC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/veal-patties-800g-frozen-automatic-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/veal-patties-800g-frozen-automatic-247/?category_id=125471&sort=price&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/veal-patties-800g-frozen-automatic-247/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/veal-patties-800g-frozen-automatic-247/
https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-פחמים-ורטיקלי/?sort=p.price&order=DESC,parameters,Noindex,https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-פחמים-ורטיקלי/
https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-פחמים-ורטיקלי/?sort=p.price&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-פחמים-ורטיקלי/,https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-פחמים-ורטיקלי/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס-copy-1/?category_id=125471&sort=rating&order=ASC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס-copy-1/?category_id=125471&sort=rating&order=ASC,duplicate,Redirect 301,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס-copy-1/?category_id=125471&sort=rating&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/veal-patties-800g-frozen-automatic-247/?category_id=125471&sort=rating&order=ASC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/veal-patties-800g-frozen-automatic-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/veal-patties-800g-frozen-automatic-247/?category_id=125471&sort=rating&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/veal-patties-800g-frozen-automatic-247/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/veal-patties-800g-frozen-automatic-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/chicken-thigh-steak-1kg-frozen-automatic-meat-247/?category_id=125471&sort=price&order=DESC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/chicken-thigh-steak-1kg-frozen-automatic-meat-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/chicken-thigh-steak-1kg-frozen-automatic-meat-247/?category_id=125471&sort=price&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/chicken-thigh-steak-1kg-frozen-automatic-meat-247/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/chicken-thigh-steak-1kg-frozen-automatic-meat-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס-copy-1/?category_id=125471&sort=price&order=ASC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס-copy-1/?category_id=125471&sort=price&order=ASC,duplicate,Redirect 301,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס-copy-1/?category_id=125471&sort=price&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/אנטריקוט-פידלוט-בלאק-אנגוס/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-frozen-chicken-thigh-skewers-5pcs-automatic-meat-247/?category_id=125471&sort=pd.name&order=DESC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-frozen-chicken-thigh-skewers-5pcs-automatic-meat-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-frozen-chicken-thigh-skewers-5pcs-automatic-meat-247/?category_id=125471&sort=pd.name&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-frozen-chicken-thigh-skewers-5pcs-automatic-meat-247/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-frozen-chicken-thigh-skewers-5pcs-automatic-meat-247/
https://compassgrill.co.il/oak-wood-for-smoking/hs-austrian-wood-brick/?category_id=97685&sort=price&order=DESC,parameters,Noindex,https://compassgrill.co.il/oak-wood-for-smoking/hs-austrian-wood-brick/
https://compassgrill.co.il/oak-wood-for-smoking/hs-austrian-wood-brick/?category_id=97685&sort=price&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/oak-wood-for-smoking/hs-austrian-wood-brick/,https://compassgrill.co.il/oak-wood-for-smoking/hs-austrian-wood-brick/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/angus-burger-880g-frozen-automatic-meat-247/?category_id=125471&sort=price&order=ASC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/angus-burger-880g-frozen-automatic-meat-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/angus-burger-880g-frozen-automatic-meat-247/?category_id=125471&sort=price&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/angus-burger-880g-frozen-automatic-meat-247/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/angus-burger-880g-frozen-automatic-meat-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-frozen-chicken-thigh-skewers-5pcs-automatic-meat-247/?category_id=125471&sort=price&order=ASC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-frozen-chicken-thigh-skewers-5pcs-automatic-meat-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-frozen-chicken-thigh-skewers-5pcs-automatic-meat-247/?category_id=125471&sort=price&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-frozen-chicken-thigh-skewers-5pcs-automatic-meat-247/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/seasoned-frozen-chicken-thigh-skewers-5pcs-automatic-meat-247/
https://compassgrill.co.il/eitan-meat-eilat/בשר-טרי/fresh-angus-sirloin-halved-2kg-1/?sort=price&order=ASC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-eilat/בשר-טרי/fresh-angus-sirloin-halved-2kg/
https://compassgrill.co.il/eitan-meat-eilat/בשר-טרי/fresh-angus-sirloin-halved-2kg-1/?sort=price&order=ASC,duplicate,Redirect 301,https://compassgrill.co.il/eitan-meat-eilat/בשר-טרי/fresh-angus-sirloin-halved-2kg/
https://compassgrill.co.il/eitan-meat-eilat/בשר-טרי/fresh-angus-sirloin-halved-2kg-1/?sort=price&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-eilat/בשר-טרי/fresh-angus-sirloin-halved-2kg/,https://compassgrill.co.il/eitan-meat-eilat/בשר-טרי/fresh-angus-sirloin-halved-2kg/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/iraqi-meatballs-800g-frozen-automatic-247/?category_id=125471&sort=pd.name&order=DESC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/iraqi-meatballs-800g-frozen-automatic-247/
https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/iraqi-meatballs-800g-frozen-automatic-247/?category_id=125471&sort=pd.name&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/iraqi-meatballs-800g-frozen-automatic-247/,https://compassgrill.co.il/eitan-meat-2/meat-vending-machine-24-7/iraqi-meatballs-800g-frozen-automatic-247/
https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-פחמים-מנירוסטה-ל-6-שיפודים-נפתח-עם-תיק-1/?sort=p.price&order=DESC,parameters,Noindex,https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-פחמים-מנירוסטה-ל-6-שיפודים-נפתח-עם-תיק/
https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-פחמים-מנירוסטה-ל-6-שיפודים-נפתח-עם-תיק-1/?sort=p.price&order=DESC,duplicate,Redirect 301,https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-פחמים-מנירוסטה-ל-6-שיפודים-נפתח-עם-תיק/
https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-פחמים-מנירוסטה-ל-6-שיפודים-נפתח-עם-תיק-1/?sort=p.price&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-פחמים-מנירוסטה-ל-6-שיפודים-נפתח-עם-תיק/,https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-פחמים-מנירוסטה-ל-6-שיפודים-נפתח-עם-תיק/
https://compassgrill.co.il/tandoor-products-and-accessories/mineral-firebrick-for-pizza/?category_id=35145&sort=pd.name&order=ASC,parameters,Noindex,https://compassgrill.co.il/tandoor-products-and-accessories/mineral-firebrick-for-pizza/
https://compassgrill.co.il/tandoor-products-and-accessories/mineral-firebrick-for-pizza/?category_id=35145&sort=pd.name&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/tandoor-products-and-accessories/mineral-firebrick-for-pizza/,https://compassgrill.co.il/tandoor-products-and-accessories/mineral-firebrick-for-pizza/
https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-round-peel/?category_id=35145&sort=p.model&order=DESC,parameters,Noindex,https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-round-peel/
https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-round-peel/?category_id=35145&sort=p.model&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-round-peel/,https://compassgrill.co.il/tandoor-products-and-accessories/essenza-pizza-round-peel/
https://compassgrill.co.il/tandoor-products-and-accessories/brass-brush-for-pizza-oven/?sort=rating&order=DESC,parameters,Noindex,https://compassgrill.co.il/tandoor-products-and-accessories/brass-brush-for-pizza-oven/
https://compassgrill.co.il/tandoor-products-and-accessories/brass-brush-for-pizza-oven/?sort=rating&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/tandoor-products-and-accessories/brass-brush-for-pizza-oven/,https://compassgrill.co.il/tandoor-products-and-accessories/brass-brush-for-pizza-oven/
https://compassgrill.co.il/eitan-meat-2/frozen-meat/black-angus-feedlot-shoulder-roast-slice-5/?category_id=66836&sort=rating&order=DESC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/frozen-meat/black-angus-feedlot-shoulder-roast-slice-5/
https://compassgrill.co.il/eitan-meat-2/frozen-meat/black-angus-feedlot-shoulder-roast-slice-5/?category_id=66836&sort=rating&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/frozen-meat/black-angus-feedlot-shoulder-roast-slice-5/,https://compassgrill.co.il/eitan-meat-2/frozen-meat/black-angus-feedlot-shoulder-roast-slice-5/
https://compassgrill.co.il/oak-wood-for-smoking/hs-austrian-wood-brick/?category_id=97685&sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/oak-wood-for-smoking/hs-austrian-wood-brick/
https://compassgrill.co.il/oak-wood-for-smoking/hs-austrian-wood-brick/?category_id=97685&sort=p.model&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/oak-wood-for-smoking/hs-austrian-wood-brick/,https://compassgrill.co.il/oak-wood-for-smoking/hs-austrian-wood-brick/
https://compassgrill.co.il/eitan-meat-2/frozen-meat/premium-sliced-lamb-ribs-6-pieces-tray/?category_id=66836&sort=rating&order=DESC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/frozen-meat/premium-sliced-lamb-ribs-6-pieces-tray/
https://compassgrill.co.il/eitan-meat-2/frozen-meat/premium-sliced-lamb-ribs-6-pieces-tray/?category_id=66836&sort=rating&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/frozen-meat/premium-sliced-lamb-ribs-6-pieces-tray/,https://compassgrill.co.il/eitan-meat-2/frozen-meat/premium-sliced-lamb-ribs-6-pieces-tray/
https://compassgrill.co.il/eitan-meat-2/salonika-kebab-pack/?sort=rating&order=DESC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/salonika-kebab-pack/
https://compassgrill.co.il/eitan-meat-2/salonika-kebab-pack/?sort=rating&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/salonika-kebab-pack/,https://compassgrill.co.il/eitan-meat-2/salonika-kebab-pack/
https://compassgrill.co.il/outdoor-kitchen-9/alumex/?sort=p.model&order=ASC,parameters,Noindex,https://compassgrill.co.il/outdoor-kitchen-9/alumex/
https://compassgrill.co.il/outdoor-kitchen-9/alumex/?sort=p.model&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/outdoor-kitchen-9/alumex/,https://compassgrill.co.il/outdoor-kitchen-9/alumex/
https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-קערת-אש/?sort=pd.name&order=DESC,parameters,Noindex,https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-קערת-אש/
https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-קערת-אש/?sort=pd.name&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-קערת-אש/,https://compassgrill.co.il/מנגל-פחמים-ומנגל-לשיפודים/מנגל-קערת-אש/
https://compassgrill.co.il/eitan-meat-2/frozen-meat/feedlot-butcher-steak/?category_id=66836&sort=rating&order=DESC,parameters,Noindex,https://compassgrill.co.il/eitan-meat-2/frozen-meat/feedlot-butcher-steak/
https://compassgrill.co.il/eitan-meat-2/frozen-meat/feedlot-butcher-steak/?category_id=66836&sort=rating&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/eitan-meat-2/frozen-meat/feedlot-butcher-steak/,https://compassgrill.co.il/eitan-meat-2/frozen-meat/feedlot-butcher-steak/
https://compassgrill.co.il/בשר-טרי/fattened-angus-entrecote-sliced-pairs-1/?category_id=125606,parameters,Canonical,https://compassgrill.co.il/בשר-טרי/fattened-angus-entrecote-sliced-pairs/
https://compassgrill.co.il/בשר-טרי/fattened-angus-entrecote-sliced-pairs-1/?category_id=125606,duplicate,Redirect 301,https://compassgrill.co.il/בשר-טרי/fattened-angus-entrecote-sliced-pairs/
https://compassgrill.co.il/בשר-טרי/fattened-angus-entrecote-sliced-pairs-1/?category_id=125606,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/בשר-טרי/fattened-angus-entrecote-sliced-pairs/,https://compassgrill.co.il/בשר-טרי/fattened-angus-entrecote-sliced-pairs/
https://compassgrill.co.il/סט-ישיבה-מתכתי-מק-ט-jerry-g-copy-0/,duplicate,Redirect 301,https://compassgrill.co.il/סט-ישיבה-מתכתי-מק-ט-jerry-g-copy-0/
https://compassgrill.co.il/סט-ישיבה-מתכתי-מק-ט-jerry-g-copy-0/,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/סט-ישיבה-מתכתי-מק-ט-jerry-g-copy-0/,https://compassgrill.co.il/סט-ישיבה-מתכתי-מק-ט-jerry-g-copy-0/
https://compassgrill.co.il/שיפודי-פרגית-קפוא-8-י-ח-שיפודים-כ-1-ק-ג/?search&sort=p.model&order=DESC,parameters,Noindex,https://compassgrill.co.il/שיפודי-פרגית-קפוא-8-י-ח-שיפודים-כ-1-ק-ג/
https://compassgrill.co.il/שיפודי-פרגית-קפוא-8-י-ח-שיפודים-כ-1-ק-ג/?search&sort=p.model&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/שיפודי-פרגית-קפוא-8-י-ח-שיפודים-כ-1-ק-ג/,https://compassgrill.co.il/שיפודי-פרגית-קפוא-8-י-ח-שיפודים-כ-1-ק-ג/
https://compassgrill.co.il/גריל-גז-prestige-pro-665rsib/?search&sort=p.price&order=DESC,parameters,Noindex,https://compassgrill.co.il/גריל-גז-prestige-pro-665rsib/
https://compassgrill.co.il/גריל-גז-prestige-pro-665rsib/?search&sort=p.price&order=DESC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/גריל-גז-prestige-pro-665rsib/,https://compassgrill.co.il/גריל-גז-prestige-pro-665rsib/
https://compassgrill.co.il/tandoor-products-and-accessories/lg-3-piece-tool-set/?sort=price&order=ASC,parameters,Noindex,https://compassgrill.co.il/tandoor-products-and-accessories/lg-3-piece-tool-set/
https://compassgrill.co.il/tandoor-products-and-accessories/lg-3-piece-tool-set/?sort=price&order=ASC,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/tandoor-products-and-accessories/lg-3-piece-tool-set/,https://compassgrill.co.il/tandoor-products-and-accessories/lg-3-piece-tool-set/
https://compassgrill.co.il/ultimate-griddle-4-גריל-פלנצ-ה-גז-4-מבערים/,404/410/soft 404,Redirect 301 to https://compassgrill.co.il/ultimate-griddle-4-גריל-פלנצ-ה-גז-4-מבערים/,https://compassgrill.co.il/ultimate-griddle-4-גריל-פלנצ-ה-גז-4-מבערים/
